Category,Price,Rating,Stock,Discount
D,0.8499545316762654,0.9265222841376767,Out of Stock,0.9387755102040816
A,0.7918561180155602,0.20507360437781774,Out of Stock,0.9795918367346939
A,0.135091441851066,0.12494028312185984,In Stock,0.5714285714285714
Unknown,0.6950591088208548,0.5207552497147244,Out of Stock,0.4897959183673469
Unknown,0.7658886531272102,0.3274949544117396,Out of Stock,0.44897959183673464
Unknown,0.589572597756896,0.5207552497147244,In Stock,0.5102040816326531
A,0.008386379711023543,0.5207552497147244,Out of Stock,0.18367346938775508
Unknown,0.5753258563200969,0.5207552497147244,In Stock,0.8979591836734693
Unknown,0.3580883095887643,0.5207552497147244,Out of Stock,0.673469387755102
Unknown,0.6512074365969486,0.6478672184432911,In Stock,0.12244897959183673
Unknown,0.14357886228149946,0.06155950411295896,Out of Stock,0.44897959183673464
Unknown,0.94786298878448,0.45603122986787303,In Stock,0.5102040816326531
Unknown,0.9036071536829342,0.5207552497147244,In Stock,0.7959183673469387
Unknown,0.7876124078003435,0.5207552497147244,In Stock,0.5510204081632653
C,0.7357785187430534,0.5207552497147244,Out of Stock,0.4897959183673469
A,0.05001515610791149,0.5207552497147244,Out of Stock,0.8163265306122448
Unknown,0.615540062645246,0.556143767127819,In Stock,0.2857142857142857
Unknown,0.13660705264221482,0.5207552497147244,In Stock,0.7551020408163265
Unknown,0.8614731736889967,0.5207552497147244,In Stock,0.2857142857142857
D,0.4945438011518642,0.5207552497147244,In Stock,0.8775510204081632
Unknown,0.13125189451348895,0.5207552497147244,In Stock,0.5102040816326531
Unknown,0.9586743457613418,0.5207552497147244,In Stock,0.836734693877551
Unknown,0.4410427402243104,0.5207552497147244,In Stock,0.0
Unknown,0.7983227240577953,0.06794259005537812,Out of Stock,0.1020408163265306
Unknown,0.5892694755986663,0.5207552497147244,In Stock,0.36734693877551017
Unknown,0.27877134485197536,0.8014561061957183,In Stock,0.5102040816326531
Unknown,0.5328887541679297,0.1823107969864361,In Stock,0.16326530612244897
Unknown,0.48347984237647773,0.5207552497147244,In Stock,0.4693877551020408
Unknown,0.3134283116095787,0.5215453185235032,In Stock,0.7142857142857142
Unknown,0.8542992826108922,0.5207552497147244,Out of Stock,0.2040816326530612
D,0.3081741942002627,0.14359493047207128,In Stock,0.12244897959183673
Unknown,0.1297362837223401,0.5207552497147244,In Stock,0.4693877551020408
D,0.6694958068101444,0.5207552497147244,In Stock,0.7959183673469387
Unknown,0.21137718500555724,0.0159751591272142,Out of Stock,0.44897959183673464
Unknown,0.7426492876629281,0.5207552497147244,In Stock,0.2857142857142857
Unknown,0.5142972617965039,0.16604208472197873,Out of Stock,0.5102040816326531
Unknown,0.9780741638880468,0.36791307244201144,In Stock,0.5102040816326531
Unknown,0.7407295139941396,0.5207552497147244,In Stock,0.24489795918367346
Unknown,0.4985349095685561,0.5207552497147244,Out of Stock,0.5102040816326531
Unknown,0.4686268566232192,0.5207552497147244,Out of Stock,0.8571428571428571
D,0.11730827523491967,0.5207552497147244,In Stock,0.5102040816326531
D,0.8340911387289077,0.18930730252552974,In Stock,0.7551020408163265
C,0.48307567949883806,0.5894347897946882,In Stock,0.4081632653061224
C,0.8421743962817015,0.7193682655138696,Out of Stock,0.42857142857142855
Unknown,0.3476811154895423,0.6367581199700102,In Stock,0.12244897959183673
C,0.6404971203394968,0.5207552497147244,In Stock,0.0
A,0.8871375164191169,0.5207552497147244,In Stock,0.5714285714285714
D,0.06355461250884106,0.5207552497147244,In Stock,0.32653061224489793
B,0.9811053854703445,0.6901382389955696,In Stock,0.5102040816326531
Unknown,0.7705365262200666,0.6058468897696105,In Stock,0.9183673469387754
D,0.17399211882388604,0.022658491258687352,In Stock,0.061224489795918366
Unknown,0.3379812064261898,0.5207552497147244,Out of Stock,0.9183673469387754
Unknown,0.7598262099626149,0.42557150621957196,In Stock,0.3061224489795918
B,0.33525310700212185,0.046152140646302464,In Stock,0.3877551020408163
B,0.8728907749823178,0.7334860467533464,Out of Stock,0.5102040816326531
Unknown,0.3002930180862888,0.5207552497147244,In Stock,0.061224489795918366
Unknown,0.4945438011518642,0.03031673573637972,In Stock,0.6530612244897959
A,0.36809134081034656,0.8018429481268184,In Stock,0.18367346938775508
Unknown,0.29705971506517126,0.5207552497147244,Out of Stock,0.32653061224489793
Unknown,0.23219157320400122,0.09526228908037682,Out of Stock,0.6938775510204082
C,0.4035566333232293,0.5207552497147244,In Stock,0.8571428571428571
Unknown,0.4097201172072345,0.5207552497147244,Out of Stock,0.6122448979591836
Unknown,0.5291502475497625,0.5207552497147244,Out of Stock,0.7959183673469387
D,0.4546832373446499,0.5207552497147244,Out of Stock,0.3469387755102041
D,0.18833990098009498,0.8363241471027812,In Stock,0.08163265306122448
D,0.7380014145700717,0.6663664968925552,In Stock,0.5102040816326531
Unknown,0.26331211478225724,0.78526941608509,In Stock,0.8979591836734693
Unknown,0.4945438011518642,0.016369336448436356,In Stock,0.14285714285714285
D,0.11316560573911286,0.5207552497147244,Out of Stock,0.9999999999999999
B,0.3616247347681116,0.5207552497147244,Out of Stock,0.16326530612244897
Unknown,0.8091340810346569,0.5207552497147244,In Stock,0.9795918367346939
D,0.9425078306557543,0.23728464775162883,In Stock,0.3061224489795918
A,0.12387592199656462,0.5207552497147244,Out of Stock,0.6122448979591836
C,0.6146306961705567,0.9980067753560863,Out of Stock,0.7959183673469387
Unknown,0.5495604728705668,0.5207552497147244,In Stock,0.14285714285714285
Unknown,0.9933313125189451,0.5207552497147244,Out of Stock,0.8163265306122448
C,0.34616550469839347,0.9218562283235184,In Stock,0.5102040816326531
Unknown,0.4264928766292816,0.5207552497147244,Out of Stock,0.9183673469387754
Unknown,0.13327270890168738,0.2255028649373202,In Stock,0.9999999999999999
Unknown,0.8398504597352733,0.5207552497147244,In Stock,0.4897959183673469
Unknown,0.0477922602808932,0.5454733419077912,In Stock,0.8163265306122448
Unknown,0.5566333232292614,0.5207552497147244,Out of Stock,0.673469387755102
D,0.37031423663736485,0.5207552497147244,Out of Stock,0.673469387755102
D,0.9988885520864907,0.22657877260340986,In Stock,0.5102040816326531
Unknown,0.5621905627968071,0.4593704235761866,In Stock,0.9999999999999999
Unknown,0.9959583712236031,0.9062339718871829,In Stock,0.9387755102040816
Unknown,0.8072143073658684,0.30972456130033243,In Stock,0.9591836734693877
A,0.794685258159038,0.679105330710036,In Stock,0.8571428571428571
Unknown,0.09184601394361927,0.5378810430820299,Out of Stock,0.2040816326530612
A,0.2516924320501162,0.036311554965085646,In Stock,0.8775510204081632
Unknown,0.9961604526624228,0.4011180525406054,In Stock,0.5102040816326531
D,0.92199656461554,0.31312025676694333,In Stock,0.18367346938775508
B,0.7279983833484894,0.5207552497147244,In Stock,0.7346938775510203
Unknown,0.5316762655350106,0.5207552497147244,In Stock,0.5918367346938775
Unknown,0.17540668889562494,0.5955798027257477,Out of Stock,0.36734693877551017
Unknown,0.4945438011518642,0.5465615238716519,In Stock,0.42857142857142855
B,0.29251288269172476,0.04760189450487551,In Stock,0.32653061224489793
Unknown,0.245427907446701,0.9813506034849943,In Stock,0.6122448979591836
Unknown,0.23593007982216835,0.995864444692513,In Stock,0.5102040816326531
C,0.2962513893098919,0.6926846936330694,Out of Stock,0.22448979591836732
B,0.45175305648176217,0.20581299513730072,In Stock,0.1020408163265306
C,0.23886026068505609,0.38052575369453323,In Stock,0.8979591836734693
B,0.21622713953723352,0.5207552497147244,In Stock,0.26530612244897955
Unknown,0.7783166616146306,0.5207552497147244,In Stock,0.4081632653061224
Unknown,0.24502374456906134,0.9609536396949748,Out of Stock,0.9999999999999999
Unknown,0.12892795796706075,0.5207552497147244,In Stock,0.8979591836734693
Unknown,0.6873800141457007,0.5207552497147244,In Stock,0.7142857142857142
Unknown,0.4908558148934021,0.7481510330515462,Out of Stock,0.6326530612244897
Unknown,0.49681721733858747,0.5207552497147244,Out of Stock,0.3469387755102041
Unknown,0.8554107305244013,0.3175194841526833,In Stock,0.3061224489795918
Unknown,0.7169849449328078,0.5207552497147244,In Stock,0.36734693877551017
B,0.48529857532585635,0.5207552497147244,Out of Stock,0.4693877551020408
Unknown,0.9922198646054359,0.9922146113105598,In Stock,0.8571428571428571
Unknown,0.2699808022633121,0.5207552497147244,In Stock,0.0
A,0.44629685763362636,0.8723491214286198,In Stock,0.7959183673469387
Unknown,0.794685258159038,0.5207552497147244,In Stock,0.26530612244897955
Unknown,0.6516115994745882,0.5207552497147244,In Stock,0.5714285714285714
C,0.3767808426795999,0.7432572716927763,In Stock,0.3877551020408163
C,0.26654541780337476,0.5207552497147244,In Stock,0.0
C,0.9060321309487723,0.5207552497147244,In Stock,0.5714285714285714
Unknown,0.06476710114176013,0.566930981792342,In Stock,0.5102040816326531
Unknown,0.4945438011518642,0.5207552497147244,In Stock,0.5102040816326531
A,0.871274123471759,0.7141186780817876,In Stock,0.18367346938775508
B,0.6669697888248964,0.5207552497147244,In Stock,0.18367346938775508
Unknown,0.4945438011518642,0.20074347915138824,Out of Stock,0.3877551020408163
Unknown,0.7820551682327977,0.6472180712445521,In Stock,0.32653061224489793
A,0.6122057189047185,0.25329431768785504,Out of Stock,0.36734693877551017
C,0.6043245427907447,0.30847361536598716,Out of Stock,0.7346938775510203
Unknown,0.6995049004748913,0.8580588078735097,In Stock,0.5102040816326531
Unknown,0.017581085177326462,0.6122371238427488,In Stock,0.061224489795918366
Unknown,0.43114074972213806,0.7713623182223802,Out of Stock,0.16326530612244897
Unknown,0.6511063958775386,0.5207552497147244,In Stock,0.9999999999999999
Unknown,0.2736182681620693,0.47836206844374984,In Stock,0.9591836734693877
Unknown,0.5131858138829948,0.5207552497147244,In Stock,0.8979591836734693
A,0.6816206931393352,0.9824198458239631,Out of Stock,0.5306122448979591
Unknown,0.08750126300899262,0.011427973441598405,In Stock,0.8571428571428571
D,0.19167424472062242,0.6537476605189653,Out of Stock,0.4081632653061224
B,0.7881176113973931,0.18502118348652613,In Stock,0.8979591836734693
C,0.5321814691320602,0.5207552497147244,In Stock,0.5918367346938775
A,0.1046781853086794,0.9364737738767218,In Stock,0.08163265306122448
Unknown,0.914317469940386,0.05641293459342317,In Stock,0.36734693877551017
Unknown,0.12619985854299284,0.4349701238245405,In Stock,0.061224489795918366
Unknown,0.2944326563605133,0.06169749997974572,In Stock,0.02040816326530612
C,0.10407194099221986,0.26101381737411145,Out of Stock,0.24489795918367346
Unknown,0.48216631302414875,0.5207552497147244,In Stock,0.4081632653061224
D,0.4945438011518642,0.7553768796904176,Out of Stock,0.1020408163265306
Unknown,0.10205112660402142,0.5207552497147244,Out of Stock,0.02040816326530612
Unknown,0.7420430433464685,0.5207552497147244,In Stock,0.8571428571428571
Unknown,0.4824694351823785,0.5207552497147244,In Stock,0.6122448979591836
A,0.7746791957158734,0.5207552497147244,In Stock,0.9183673469387754
A,0.42891785389511977,0.9755425871207907,In Stock,0.5102040816326531
Unknown,0.5302616954632716,0.5207552497147244,Out of Stock,0.5510204081632653
C,0.3079721127614429,0.5207552497147244,In Stock,0.14285714285714285
C,0.7020309184601394,0.5207552497147244,In Stock,0.7551020408163265
B,0.6326159442255228,0.6855357502910323,Out of Stock,0.26530612244897955
Unknown,0.7615439021925836,0.5207552497147244,Out of Stock,0.673469387755102
B,0.1483277760937658,0.7257949221369252,In Stock,0.7959183673469387
C,0.36607052642214816,0.7433365049405521,In Stock,0.16326530612244897
Unknown,0.11629786804082044,0.5207552497147244,In Stock,0.4897959183673469
Unknown,0.4602404769121956,0.5207552497147244,In Stock,0.6122448979591836
Unknown,0.536425179347277,0.5207552497147244,Out of Stock,0.5102040816326531
Unknown,0.3059512983732444,0.5207552497147244,In Stock,0.061224489795918366
D,0.4001212488632919,0.6302152535161529,Out of Stock,0.5102040816326531
B,0.8509649388703647,0.5207552497147244,In Stock,0.1020408163265306
Unknown,0.8273214105284429,0.5207552497147244,In Stock,0.5102040816326531
Unknown,0.4205314741840962,0.7277925794685104,In Stock,0.061224489795918366
Unknown,0.2958472264322522,0.9973203956953424,Out of Stock,0.7551020408163265
Unknown,0.00030312215822976725,0.14084808264457915,Out of Stock,0.6326530612244897
Unknown,0.48994644841871277,0.5207552497147244,In Stock,0.836734693877551
Unknown,0.9547337577043549,0.5207552497147244,Out of Stock,0.08163265306122448
B,0.8065070223299989,0.5207552497147244,In Stock,0.4897959183673469
Unknown,0.9262402748307568,0.5207552497147244,Out of Stock,0.2040816326530612
Unknown,0.9928261089218955,0.5207552497147244,In Stock,0.5510204081632653
Unknown,0.7379003738506618,0.5207552497147244,In Stock,0.6326530612244897
Unknown,0.4496312013741538,0.19125988543569156,Out of Stock,0.5714285714285714
Unknown,0.9244215418813782,0.5207552497147244,Out of Stock,0.3877551020408163
D,0.4931797514398302,0.818552443955035,In Stock,0.14285714285714285
Unknown,0.9151257956956653,0.7653623458381912,Out of Stock,0.18367346938775508
Unknown,0.3586945539052238,0.6400732209846136,In Stock,0.4897959183673469
Unknown,0.6992017783166615,0.12907074381354594,Out of Stock,0.2857142857142857
D,0.04496312013741538,0.1190090834155007,In Stock,0.3061224489795918
Unknown,0.7645751237748812,0.5207552497147244,In Stock,0.8571428571428571
Unknown,0.5057088006466606,0.5207552497147244,In Stock,0.3469387755102041
Unknown,0.6683843588966353,0.9356634526150925,In Stock,0.4081632653061224
Unknown,0.3175709811053855,0.8301957264614414,Out of Stock,0.2857142857142857
Unknown,0.553197938769324,0.7913396422796813,In Stock,0.8775510204081632
Unknown,0.709103768818834,0.6135705089474508,Out of Stock,0.673469387755102
A,0.4945438011518642,0.5207552497147244,In Stock,0.36734693877551017
D,0.6809134081034657,0.24600697232465174,Out of Stock,0.5714285714285714
B,0.5008588461149843,0.5207552497147244,Out of Stock,0.32653061224489793
B,0.5144993432353238,0.5043006110696164,Out of Stock,0.24489795918367346
Unknown,0.15701727796301912,0.2646081694418555,In Stock,0.12244897959183673
Unknown,0.28028695564312417,0.5453896889534272,In Stock,0.4897959183673469
Unknown,0.283116095786602,0.6843655126632145,In Stock,0.8775510204081632
Unknown,0.8125694654945943,0.5207552497147244,In Stock,0.36734693877551017
Unknown,0.914317469940386,0.5207552497147244,In Stock,0.5510204081632653
Unknown,0.836212993836516,0.023231687973319037,Out of Stock,0.7142857142857142
B,0.6652520965949277,0.6122572399328172,In Stock,0.9999999999999999
B,0.7880165706779831,0.7208433949379665,In Stock,0.6326530612244897
A,0.7289077498231787,0.03572291413751488,In Stock,0.0
Unknown,0.2957461857128423,0.5207552497147244,Out of Stock,0.5102040816326531
Unknown,0.21168030716378702,0.192613174895937,Out of Stock,0.6122448979591836
A,0.19480650702233002,0.5207552497147244,Out of Stock,0.5102040816326531
Unknown,0.4945438011518642,0.5207552497147244,In Stock,0.8979591836734693
Unknown,0.9205819945438011,0.5207552497147244,Out of Stock,0.9591836734693877
Unknown,0.13337374962109733,0.30663881211081745,Out of Stock,0.5714285714285714
Unknown,0.2615944225522886,0.5207552497147244,In Stock,0.9795918367346939
Unknown,0.11680307163787006,0.39556849827280893,In Stock,0.5918367346938775
Unknown,0.8751136708093361,0.9511263891451257,Out of Stock,0.22448979591836732
Unknown,0.6396887945842173,0.1976399097479119,In Stock,0.5102040816326531
Unknown,0.741436799030009,0.5207552497147244,Out of Stock,0.5102040816326531
A,0.4945438011518642,0.431700533681295,Out of Stock,0.6938775510204082
Unknown,0.697282004647873,0.5207552497147244,In Stock,0.061224489795918366
Unknown,0.7058704657977164,0.8199843801730226,Out of Stock,0.5306122448979591
A,0.1491361018490452,0.5207552497147244,In Stock,0.5102040816326531
D,0.04678185308679398,0.15366206731634613,In Stock,0.9999999999999999
Unknown,0.2648277255734061,0.5207552497147244,In Stock,0.8979591836734693
Unknown,0.38658179246236235,0.5207552497147244,In Stock,0.18367346938775508
Unknown,0.4678185308679398,0.5207552497147244,Out of Stock,0.9183673469387754
Unknown,0.345458219662524,0.5207552497147244,In Stock,0.673469387755102
D,0.2984742851369102,0.5207552497147244,In Stock,0.061224489795918366
Unknown,0.8169142164292209,0.3482764147262043,Out of Stock,0.5102040816326531
Unknown,0.6107911488329797,0.5207552497147244,In Stock,0.08163265306122448
C,0.48297463877942814,0.5207552497147244,In Stock,0.16326530612244897
Unknown,0.07396180660806305,0.8588507689711345,Out of Stock,0.8571428571428571
Unknown,0.6930382944326563,0.5207552497147244,In Stock,0.2040816326530612
Unknown,0.13094877235525917,0.5207552497147244,In Stock,0.26530612244897955
B,0.46458522784682227,0.07784555601073007,Out of Stock,0.44897959183673464
Unknown,0.7846822269374557,0.6860064384810856,In Stock,0.2857142857142857
